5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
60.0, {'nt1': -0.34375, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.56696427, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.1875, 'nt3': -0.9464286, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.004464286, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 3, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 4, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 3, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 4, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
65.0, {'nt1': -0.42410713, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.67410713, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.20982143, 'nt3': -1.1160715, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.04910714, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 4, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 5, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 8, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 4, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 5, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 8, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
70.0, {'nt1': -0.51339287, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.78571427, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.23214285, 'nt3': -1.2946428, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.09375, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 4, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 5, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 8, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 4, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 5, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 8, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
75.0, {'nt1': -0.60714287, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.8973214, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.2544643, 'nt3': -1.4955357, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.14285715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 5, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 5, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
80.0, {'nt1': -0.71875, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.03125, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.2767857, 'nt3': -1.6964285, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.23214285, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 6, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 6, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
85.0, {'nt1': -0.83035713, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.1651785, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.29910713, 'nt3': -1.8973215, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.33035713, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 6, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 5, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 6, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 5, 'nt8': 0, 'nt9': 0}, 
90.0, {'nt1': -0.95535713, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.3080357, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.32589287, 'nt3': -2.0982144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.4419643, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 7, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 5, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 7, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 5, 'nt8': 0, 'nt9': 0}, 
95.0, {'nt1': -1.0892857, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.4642857, 'nt14': 0.0, 'nt15': -0.013392857, 'nt16': 0.0, 'nt2': -0.34375, 'nt3': -2.299107, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.57589287, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 7, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 6, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 7, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 6, 'nt8': 0, 'nt9': 0}, 
100.0, {'nt1': -1.2232143, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.6205357, 'nt14': 0.0, 'nt15': -0.035714287, 'nt16': 0.0, 'nt2': -0.3705357, 'nt3': -2.5, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.7098214, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 7, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 6, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 7, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 6, 'nt8': 0, 'nt9': 0}, 
105.0, {'nt1': -1.3794643, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.7991072, 'nt14': 0.0, 'nt15': -0.058035713, 'nt16': 0.0, 'nt2': -0.38839287, 'nt3': -2.700893, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.86160713, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 8, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 7, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 8, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 7, 'nt8': 0, 'nt9': 0}, 
110.0, {'nt1': -1.5357143, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -1.9776785, 'nt14': 0.0, 'nt15': -0.08035714, 'nt16': 0.0, 'nt2': -0.4107143, 'nt3': -2.9017856, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -1.0178572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 8, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 7, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 8, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 7, 'nt8': 0, 'nt9': 0}, 
115.0, {'nt1': -1.6919643, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -2.15625, 'nt14': 0.0, 'nt15': -0.102678575, 'nt16': 0.0, 'nt2': -0.4330357, 'nt3': -3.1026785, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -1.1830357, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 8, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 8, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
120.0, {'nt1': -1.8660715, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -2.357143, 'nt14': 0.0, 'nt15': -0.125, 'nt16': 0.0, 'nt2': -0.45535713, 'nt3': -3.3035715, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -1.3839285, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 9, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 9, 'nt8': 0, 'nt9': 0}, 
125.0, {'nt1': -2.044643, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -2.5580356, 'nt14': 0.0, 'nt15': -0.14732143, 'nt16': 0.0, 'nt2': -0.47767857, 'nt3': -3.5044644, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -1.6071428, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 10, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 10, 'nt8': 0, 'nt9': 0}, 
130.0, {'nt1': -2.2410715, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -2.7589285, 'nt14': 0.0, 'nt15': -0.16964285, 'nt16': 0.0, 'nt2': -0.5, 'nt3': -3.705357, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -1.8482143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 11, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 11, 'nt8': 0, 'nt9': 0}, 
135.0, {'nt1': -2.4419644, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -2.9598215, 'nt14': 0.0, 'nt15': -0.19196428, 'nt16': 0.0, 'nt2': -0.5223214, 'nt3': -3.90625, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -2.09375, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 11, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 11, 'nt8': 0, 'nt9': 0}, 
140.0, {'nt1': -2.642857, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -3.1607144, 'nt14': 0.0, 'nt15': -0.21428572, 'nt16': 0.0, 'nt2': -0.54910713, 'nt3': -2.9419644, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -2.3526785, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 9, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, 
