5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
2615.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -2.263393, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 22, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 8, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 24, 'nt11': 47, 'nt12': 0, 'nt13': 33, 'nt14': 79, 'nt15': 59, 'nt16': 30, 'nt2': 58, 'nt3': 79, 'nt4': 8, 'nt5': 10, 'nt6': 47, 'nt7': 22, 'nt8': 0, 'nt9': 16}, 
2620.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -2.4732144, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 23, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 25, 'nt11': 47, 'nt12': 0, 'nt13': 33, 'nt14': 78, 'nt15': 59, 'nt16': 30, 'nt2': 58, 'nt3': 79, 'nt4': 10, 'nt5': 10, 'nt6': 47, 'nt7': 22, 'nt8': 0, 'nt9': 16}, 
2625.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -2.6964285, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 26, 'nt11': 47, 'nt12': 0, 'nt13': 32, 'nt14': 78, 'nt15': 59, 'nt16': 30, 'nt2': 58, 'nt3': 79, 'nt4': 10, 'nt5': 10, 'nt6': 47, 'nt7': 22, 'nt8': 0, 'nt9': 16}, 
2630.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -2.919643, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 26, 'nt11': 47, 'nt12': 0, 'nt13': 30, 'nt14': 78, 'nt15': 59, 'nt16': 30, 'nt2': 58, 'nt3': 76, 'nt4': 10, 'nt5': 10, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 16}, 
2635.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -3.142857, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 26, 'nt11': 44, 'nt12': 0, 'nt13': 28, 'nt14': 78, 'nt15': 59, 'nt16': 30, 'nt2': 58, 'nt3': 74, 'nt4': 10, 'nt5': 11, 'nt6': 47, 'nt7': 25, 'nt8': 0, 'nt9': 16}, 
2640.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -3.3660715, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 78, 'nt15': 59, 'nt16': 30, 'nt2': 58, 'nt3': 70, 'nt4': 10, 'nt5': 11, 'nt6': 47, 'nt7': 25, 'nt8': 0, 'nt9': 16}, 
2645.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -3.5892856, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 16}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 78, 'nt15': 58, 'nt16': 30, 'nt2': 59, 'nt3': 68, 'nt4': 10, 'nt5': 11, 'nt6': 47, 'nt7': 25, 'nt8': 0, 'nt9': 16}, 
2650.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -3.8348215, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 15}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 78, 'nt15': 57, 'nt16': 30, 'nt2': 59, 'nt3': 70, 'nt4': 11, 'nt5': 11, 'nt6': 47, 'nt7': 25, 'nt8': 0, 'nt9': 15}, 
2655.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 24, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 80, 'nt15': 57, 'nt16': 30, 'nt2': 59, 'nt3': 70, 'nt4': 12, 'nt5': 11, 'nt6': 47, 'nt7': 25, 'nt8': 0, 'nt9': 13}, 
2660.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 23, 'nt16': 20, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 80, 'nt15': 57, 'nt16': 30, 'nt2': 60, 'nt3': 70, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 28, 'nt8': 0, 'nt9': 13}, 
2665.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 22, 'nt16': 21, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 80, 'nt15': 56, 'nt16': 31, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2670.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 18, 'nt14': 24, 'nt15': 23, 'nt16': 22, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 27, 'nt14': 80, 'nt15': 55, 'nt16': 32, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2675.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 20, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 23, 'nt16': 23, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 39, 'nt12': 0, 'nt13': 29, 'nt14': 79, 'nt15': 54, 'nt16': 33, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2680.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 23, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 22, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 42, 'nt12': 0, 'nt13': 29, 'nt14': 76, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2685.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 23, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 43, 'nt12': 0, 'nt13': 29, 'nt14': 73, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2690.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 43, 'nt12': 0, 'nt13': 31, 'nt14': 70, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2695.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 43, 'nt12': 0, 'nt13': 33, 'nt14': 68, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2700.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 43, 'nt12': 0, 'nt13': 35, 'nt14': 65, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 29, 'nt8': 0, 'nt9': 13}, 
2705.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 43, 'nt12': 0, 'nt13': 38, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 26, 'nt8': 0, 'nt9': 13}, 
2710.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 44, 'nt12': 0, 'nt13': 42, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 71, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 26, 'nt8': 0, 'nt9': 13}, 
2715.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 26, 'nt11': 45, 'nt12': 0, 'nt13': 45, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 68, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 13}, 
2720.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 11}, {'nt1': 9, 'nt10': 26, 'nt11': 46, 'nt12': 0, 'nt13': 43, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 65, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 11}, 
2725.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 16, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 9}, {'nt1': 9, 'nt10': 26, 'nt11': 46, 'nt12': 0, 'nt13': 41, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 63, 'nt4': 13, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 9}, 
2730.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 16, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 9}, {'nt1': 9, 'nt10': 26, 'nt11': 46, 'nt12': 0, 'nt13': 42, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 63, 'nt4': 14, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 9}, 
2735.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 16, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 9}, {'nt1': 9, 'nt10': 26, 'nt11': 46, 'nt12': 0, 'nt13': 41, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 61, 'nt3': 65, 'nt4': 14, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 9}, 
2740.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 16, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 8}, {'nt1': 9, 'nt10': 26, 'nt11': 46, 'nt12': 0, 'nt13': 39, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 62, 'nt3': 67, 'nt4': 15, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 8}, 
2745.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 16, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 21, 'nt8': 0, 'nt9': 6}, {'nt1': 9, 'nt10': 26, 'nt11': 46, 'nt12': 0, 'nt13': 37, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 63, 'nt3': 65, 'nt4': 15, 'nt5': 11, 'nt6': 47, 'nt7': 23, 'nt8': 0, 'nt9': 6}, 
2750.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 24, 'nt11': 23, 'nt12': 0, 'nt13': 16, 'nt14': 24, 'nt15': 24, 'nt16': 24, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 8, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 4}, {'nt1': 9, 'nt10': 26, 'nt11': 43, 'nt12': 0, 'nt13': 35, 'nt14': 63, 'nt15': 53, 'nt16': 34, 'nt2': 63, 'nt3': 65, 'nt4': 14, 'nt5': 11, 'nt6': 47, 'nt7': 24, 'nt8': 0, 'nt9': 4}, 
